elevation_m,slope_deg,curvature,annual_rainfall_mm,monsoon_rainfall_mm,max_daily_rainfall_mm,rainfall_flash_ratio,dist_to_river_km,river_density_km_sqkm,dist_to_road_km,topographic_wetness_index,ndvi,lulc_Agricultural,lulc_Barren,lulc_Barren_Rocky,lulc_Barren_Sandy,lulc_Dense_Forest,lulc_Grassland,lulc_Open_Forest,lulc_Plantation,lulc_Scrubland,lulc_Settlement,lulc_Water_Body,lulc_Wetland,flood_label,state,district
355.9,2.77,-0.098,939.3,781.8,155.7,0.1989013796627491,0.92,0.72,2.33,2.8301491812741175,0.744,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
351.0,0.43,0.177,832.2,614.3,72.1,0.11717861205915814,6.14,0.0,12.45,2.5895931675075774,0.327,False,False,False,False,False,False,False,False,False,True,False,False,0,Tamil Nadu,Nilgiris
318.2,3.71,0.163,935.0,681.4,61.3,0.08983001172332943,12.91,0.36,2.66,1.959267335142559,0.384,False,False,False,True,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
28.9,0.19,-0.821,870.1,750.3,115.1,0.15320111806202583,0.72,2.03,6.78,6.465076486011438,0.437,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Ballia
2379.3,28.53,-0.85,1495.9,1083.9,111.9,0.10314314683380957,2.39,0.03,2.27,-1.4307414974575572,0.687,False,False,False,False,True,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
64.0,0.1,0.064,1380.6,1150.8,214.2,0.1859697864212537,0.11,0.95,14.09,6.399601206812167,0.406,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
397.8,0.1,-0.14,1287.2,1011.3,162.5,0.16052553590832758,6.8,0.69,2.67,6.115088709121665,0.607,True,False,False,False,False,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
109.3,7.07,0.858,817.6,584.6,87.4,0.14924863387978143,1.89,0.16,2.75,0.74019930389855,0.4,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
439.4,7.31,-0.318,1372.7,1042.0,139.2,0.13346116970278044,23.54,0.34,4.24,1.2325565808426122,0.724,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
138.6,0.19,0.593,1184.8,892.1,114.1,0.12775725002799238,1.04,1.69,1.25,6.2911701261427675,0.533,False,False,False,False,False,False,False,False,False,False,False,True,0,Bihar,Supaul
673.4,13.99,-0.961,2606.0,1918.0,349.2,0.1819697759249609,0.05,1.52,0.18,1.8721558915786243,0.688,True,False,False,False,False,False,False,False,False,False,False,False,0,Maharashtra,Raigad
706.1,43.91,2.195,2214.1,1786.1,208.5,0.11666946449555146,1.45,1.54,5.12,0.5327536030151758,0.208,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
316.7,10.93,0.209,1658.5,1386.8,185.1,0.1333765672287073,46.4,0.0,0.62,-0.6581038612224769,0.819,False,False,False,False,False,False,False,True,False,False,False,False,0,Madhya Pradesh,Balaghat
670.8,16.53,-1.396,2392.0,1850.3,388.3,0.20974450386215093,0.21,2.18,1.96,2.0389290722151747,0.767,False,False,False,False,False,False,False,False,False,True,False,False,0,Kerala,Wayanad
885.9,26.46,0.863,3756.5,3017.6,493.4,0.1634532564765123,3.55,2.44,3.28,1.6299013089400027,0.153,True,False,False,False,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
323.1,17.93,-1.383,1685.7,1399.6,258.7,0.1847065543338569,1.99,1.5,5.59,1.598344919264636,0.323,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
529.7,7.44,0.007,1363.5,1091.5,202.9,0.185720823798627,15.04,0.49,1.67,1.5080805983258614,0.92,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
64.2,4.24,-0.71,934.4,679.8,74.5,0.10943008225616922,1.97,1.74,2.55,3.2116015012417285,0.498,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
637.3,32.1,1.907,2451.8,1725.5,159.9,0.09261511728931364,1.06,1.59,0.83,0.9910607979605741,0.332,False,False,False,False,False,False,False,False,True,False,False,False,0,Sikkim,North Sikkim
200.7,5.41,-0.058,403.7,343.8,41.5,0.12035962877030162,7.98,0.94,8.78,2.3962205297366466,0.234,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
507.8,1.68,-0.26,1027.7,813.6,73.5,0.09022833292413454,5.79,0.53,2.81,3.067111070455347,0.849,True,False,False,False,False,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
114.4,2.14,0.181,426.8,362.0,67.4,0.1856749311294766,1.38,0.0,5.57,0.9843708829452601,0.452,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Barmer
5.0,0.7,-0.168,1280.7,1053.2,149.9,0.14219313223297286,0.49,2.72,6.8,5.441589038018092,0.553,True,False,False,False,False,False,False,False,False,False,False,False,1,Uttar Pradesh,Ballia
78.5,0.71,0.334,952.4,799.1,163.8,0.2047244094488189,3.61,1.11,10.51,4.581286445881723,0.575,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Katihar
380.5,0.3,-0.161,745.7,559.1,92.5,0.16514908052133548,0.65,0.5,5.27,4.741365007019702,0.447,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
751.5,43.0,0.297,3497.5,2819.6,265.1,0.0939870949443381,0.44,1.15,1.24,0.2930135007455289,0.548,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
495.7,0.17,-0.031,1276.5,1061.1,212.6,0.2001694755672724,1.82,0.87,1.55,5.789721665000805,0.823,False,False,False,False,False,False,False,False,False,False,True,False,0,Odisha,Koraput
286.1,27.9,0.038,2309.7,1854.1,390.4,0.2104468761791817,0.8,2.07,4.09,1.4106007555618818,0.206,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Morigaon
76.4,5.69,-0.175,1138.3,967.4,122.0,0.12598099958694756,3.15,2.43,2.69,3.2344409921619426,0.512,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Gorakhpur
2017.7,17.92,0.713,1882.2,1347.3,259.9,0.1927612549135949,6.8,0.91,1.91,1.138887636882231,0.65,False,False,False,False,True,False,False,False,False,False,False,False,0,Himachal Pradesh,Mandi
920.7,12.27,-0.684,2871.7,2451.8,235.4,0.09597195042400522,2.07,2.46,2.46,2.4656242282853396,0.53,False,False,False,False,False,False,False,False,False,True,False,False,0,Assam,Morigaon
3443.2,34.05,0.614,1960.8,1528.1,239.4,0.15656268393172457,1.26,0.4,4.61,-0.30125793985103566,0.691,False,False,False,False,False,False,True,False,False,False,False,False,0,Himachal Pradesh,Mandi
2352.2,28.39,-3.267,1348.9,1044.7,158.9,0.15195562780912308,3.69,0.8,6.8,0.509951106504095,0.568,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Chamoli
169.7,4.96,0.806,306.4,234.4,35.4,0.1503823279524214,30.23,0.0,0.38,0.14173372868816608,0.346,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Barmer
2090.3,10.77,-2.61,2491.0,1809.1,234.8,0.12971659024363297,3.77,2.35,0.73,2.5556746019002516,0.24,False,False,False,False,False,False,False,False,True,False,False,False,0,Sikkim,North Sikkim
385.9,7.54,-0.336,943.9,704.3,150.4,0.21324259180490573,4.21,0.25,3.85,0.9723865552160733,0.816,False,False,False,False,False,False,False,False,False,False,True,False,0,Madhya Pradesh,Balaghat
464.4,9.8,0.394,566.6,431.2,91.9,0.21263304025913932,8.62,0.33,0.14,0.9120555689249659,0.231,True,False,False,False,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
931.5,30.27,0.607,2448.9,1783.7,238.9,0.13386003249845912,0.82,1.16,1.91,0.769564410925122,0.645,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Uttara Kannada
317.0,4.75,0.041,2851.9,2220.2,249.4,0.11228164955879706,0.25,2.11,4.43,3.280780204561716,0.245,False,False,False,False,False,False,False,False,False,True,False,False,0,Assam,Dhemaji
478.4,1.81,-0.498,1414.4,1046.7,187.2,0.17867710222391905,6.53,0.79,0.82,3.338033573648738,0.808,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
1239.0,18.97,-1.846,3110.2,2456.4,430.1,0.17502238137869294,3.72,2.16,16.29,1.8832285959200068,0.92,False,False,False,False,False,False,False,True,False,False,False,False,0,Maharashtra,Raigad
438.9,3.89,0.329,1725.1,1225.6,164.8,0.13435512799608676,5.1,0.72,5.84,2.4898287135388775,0.81,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
535.1,0.1,-0.032,1426.4,1062.2,126.1,0.11860421369450713,10.99,0.59,0.67,5.979747361251903,0.498,False,False,False,False,False,False,False,False,False,False,True,False,0,Chhattisgarh,Bastar
219.2,6.33,-0.278,425.8,348.1,59.0,0.16900601546834718,7.6,0.25,4.4,1.149024415589515,0.274,False,False,False,True,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
720.6,18.63,0.7,2528.7,2122.9,176.4,0.08305475775695655,0.45,0.79,3.92,0.970781965973912,0.834,True,False,False,False,False,False,False,False,False,False,False,False,0,Kerala,Idukki
213.1,1.03,-0.13,953.1,717.4,88.5,0.12319042316258352,0.61,1.53,7.95,4.507140446620696,0.499,False,False,False,False,False,False,False,False,False,True,False,False,0,West Bengal,Murshidabad
127.2,10.18,2.936,1893.5,1566.1,128.2,0.08180715972177909,1.19,1.47,0.29,2.168276624059459,0.826,True,False,False,False,False,False,False,False,False,False,False,False,0,Karnataka,Kodagu
2987.9,50.67,2.105,1381.2,1154.6,161.1,0.13940809968847354,6.05,1.07,3.09,-0.0422215596160096,0.395,False,False,True,False,False,False,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
363.9,2.89,0.301,812.0,668.2,118.4,0.17692767483562463,26.14,0.84,0.59,2.9242464903373135,0.211,True,False,False,False,False,False,False,False,False,False,False,False,0,Telangana,Khammam
2716.5,22.87,-1.783,1551.3,1100.0,126.4,0.1148047229791099,12.13,0.18,1.14,-0.40974082838147247,0.399,False,False,False,False,False,False,True,False,False,False,False,False,0,Jammu & Kashmir,Doda
5.0,2.14,0.3,1194.3,848.0,179.5,0.21142520612485277,0.51,2.24,3.97,4.137106905308916,0.645,True,False,False,False,False,False,False,False,False,False,False,False,1,Uttar Pradesh,Gorakhpur
326.4,0.62,0.28,1111.9,976.5,190.4,0.19478260869565217,5.43,0.0,0.88,2.2236386402779122,0.288,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
288.7,18.75,1.393,2970.7,2479.5,404.4,0.16303164684539406,0.25,1.08,0.31,1.2459305104264176,0.772,True,False,False,False,False,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
5.0,4.49,-0.474,435.7,324.0,52.1,0.16030769230769232,0.17,1.3,2.41,2.8807965223597036,0.3,False,False,False,False,False,False,False,False,False,False,True,False,0,Bihar,Katihar
220.2,15.0,-0.287,823.5,577.5,109.0,0.18841832324978391,1.44,1.45,4.8,1.755212827855972,0.502,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
350.0,11.12,-0.626,1017.7,741.4,100.6,0.13550646551724138,0.2,0.49,1.22,1.0991816372386563,0.347,False,False,False,True,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
104.3,3.77,0.298,1057.4,846.4,89.3,0.10538116591928251,1.13,0.71,1.88,2.5089863069372234,0.494,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Ballia
385.4,0.28,0.003,932.5,716.7,63.5,0.0884770795597046,20.16,0.54,3.33,4.874897577512347,0.159,False,False,False,False,False,False,False,False,True,False,False,False,0,Andhra Pradesh,East Godavari
2454.4,27.12,0.932,1708.8,1354.8,121.2,0.08939371588729901,14.87,0.7,0.63,0.44596214447222415,0.341,False,False,True,False,False,False,False,False,False,False,False,False,0,Uttarakhand,Chamoli
346.1,0.1,-0.66,1349.7,1078.5,235.8,0.21843446039833256,11.44,0.75,2.19,6.18829211314496,0.713,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
493.0,0.35,-0.956,544.6,447.0,80.0,0.17857142857142858,4.78,1.16,2.07,5.32914837184993,0.295,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
1545.2,14.45,0.949,2862.3,2119.9,396.6,0.18699608656702343,8.0,1.91,3.65,2.0541452502895354,0.351,False,False,False,False,False,False,False,False,False,True,False,False,0,Sikkim,North Sikkim
180.3,0.94,-0.052,1238.0,1011.4,114.7,0.1132951402607665,0.79,1.65,1.4,4.66962843107508,0.385,False,False,False,False,False,False,False,False,False,False,True,False,0,Bihar,Katihar
644.4,19.72,-2.31,1652.1,1379.4,242.3,0.17552883222254417,2.01,1.99,2.4,1.7631421521208632,0.293,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Morigaon
520.1,4.06,-0.873,1768.3,1528.0,132.3,0.08652714192282539,3.98,0.83,0.25,2.5727976042907232,0.896,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Koraput
828.8,36.69,-1.29,2544.6,2151.8,385.2,0.17892976588628762,2.54,1.5,1.94,0.7642330054417581,0.87,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
1462.7,15.33,-0.024,2875.8,2391.1,525.3,0.21959784289954432,0.05,1.48,3.67,1.7515707169451442,0.822,False,False,False,False,True,False,False,False,False,False,False,False,0,Maharashtra,Raigad
263.0,32.67,-0.381,2220.9,1624.5,145.2,0.08932636111965549,2.6,2.7,5.93,1.4739561747657905,0.606,False,False,False,True,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
912.1,47.82,0.072,1697.4,1208.1,200.8,0.16607393929368955,2.75,1.93,6.23,0.6094398659616023,0.432,False,False,False,True,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
1559.1,39.07,-2.903,1126.1,824.1,74.6,0.09041328323839534,2.03,0.78,2.78,0.08065691771970653,0.735,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
136.9,0.15,-0.21,1321.9,1090.8,118.4,0.10844477010441474,3.45,2.82,2.19,7.0169282815725795,0.44,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
958.8,14.29,-0.629,3123.9,2746.3,312.4,0.11371164415972043,1.84,2.54,1.53,2.3384048654275773,0.755,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
299.8,3.02,0.038,874.2,635.5,120.2,0.18884524744697564,3.87,0.69,0.35,2.706321121758016,0.044,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
399.8,1.32,-0.339,1543.1,1286.3,234.6,0.18224190165462598,3.61,0.0,1.71,1.4678331917368768,0.877,False,False,False,False,False,False,False,True,False,False,False,False,0,Chhattisgarh,Bastar
44.4,5.75,0.643,627.1,527.6,68.7,0.12996594778660614,0.29,3.02,18.53,3.4334950625662937,0.654,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Katihar
101.5,2.54,-0.154,456.5,337.3,33.8,0.09991132131244457,7.18,1.1,2.83,3.2977290503230976,0.128,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
427.2,11.71,-0.29,1274.8,931.4,89.6,0.0960960960960961,0.27,0.34,6.98,0.7527424536293631,0.853,False,False,False,False,False,False,False,False,False,True,False,False,0,Odisha,Mayurbhanj
129.8,3.68,0.35,461.6,389.8,55.2,0.14124872057318322,3.26,0.27,0.35,1.7496855307317658,0.333,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
537.3,47.39,-0.872,2813.9,2117.1,443.9,0.2095746187620981,1.65,1.08,0.33,0.08199075619798048,0.572,False,False,False,False,False,False,False,False,False,True,False,False,0,Karnataka,Uttara Kannada
1042.8,29.85,0.633,2882.9,2127.4,450.1,0.21147340725427552,4.65,2.91,3.88,1.6573014056879138,0.221,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Morigaon
2796.5,39.55,2.34,1657.4,1223.1,145.1,0.11853606731476186,3.68,0.58,4.51,-0.1942635790677267,0.458,False,False,False,False,False,True,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
366.2,2.27,0.517,1002.5,828.8,181.7,0.21896842612677753,24.78,0.65,0.11,2.940241648344784,0.812,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
1666.4,26.29,-0.755,768.8,587.2,126.9,0.2157429445766746,8.84,0.89,3.41,0.6951418208299908,0.523,False,False,False,False,False,True,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
160.5,3.16,0.335,1506.8,1090.6,124.3,0.11386954928545255,1.55,1.7,7.2,3.4844269528556158,0.581,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
886.1,21.59,1.364,3275.6,2780.0,550.0,0.19777058612010068,3.54,2.89,2.67,2.0223062847527515,0.647,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Kodagu
839.4,18.14,0.523,3155.8,2223.4,277.2,0.12461787448300664,1.44,1.67,0.21,1.6868704381118151,0.856,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Uttara Kannada
1243.2,6.24,-1.563,2048.9,1488.4,229.7,0.15422317711830266,0.59,1.2,5.23,2.4756463779179634,0.556,False,False,False,False,False,False,False,False,False,True,False,False,0,Kerala,Idukki
669.2,14.22,-1.773,3117.4,2470.0,410.5,0.1661270740590854,1.71,1.88,10.01,2.0558420126631334,0.335,True,False,False,False,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
136.1,13.73,0.571,1410.2,1056.1,107.7,0.10188250875035476,3.45,1.18,0.83,1.6561016935565678,0.569,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
986.6,18.47,1.77,2857.6,2354.5,348.9,0.1481214179579707,0.13,2.0,1.54,1.8385120995868125,0.703,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Kodagu
204.4,0.7,0.622,412.6,355.8,59.6,0.16704035874439463,5.2,0.55,2.43,3.9740692369756156,0.289,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Barmer
504.0,0.82,0.25,1479.5,1185.7,214.7,0.18092188421673547,11.24,0.17,10.07,2.937276305599985,0.577,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
136.1,1.06,0.394,291.7,241.4,23.2,0.0957095709570957,5.78,0.91,3.42,3.999794289280031,0.198,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
478.8,3.05,-0.041,799.7,660.9,67.4,0.10182807070554466,0.76,0.45,1.97,2.3343031807727277,0.604,False,False,False,False,False,False,False,True,False,False,False,False,0,Chhattisgarh,Bastar
861.8,24.67,2.182,3209.9,2654.9,381.9,0.1437930644979103,4.42,1.57,2.11,1.2908439721626601,0.677,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Kodagu
757.6,12.96,-2.951,2338.7,1963.7,360.3,0.18338677660711558,1.56,1.69,6.83,2.051313638255871,0.085,False,False,False,False,False,False,False,False,True,False,False,False,0,Meghalaya,East Khasi Hills
310.0,0.58,0.227,1153.8,838.6,75.9,0.09040019056693664,3.94,1.12,2.41,4.791770840644225,0.812,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Mayurbhanj
918.1,35.59,1.925,2412.9,1835.0,272.2,0.14825708061002177,1.68,2.12,0.36,1.132049280966798,0.71,False,False,False,False,False,False,False,False,False,False,True,False,0,Kerala,Wayanad
1118.4,11.5,-1.003,2177.6,1895.4,255.5,0.1347289601349926,3.23,2.16,2.02,2.407688515726201,0.547,False,False,False,False,False,False,False,False,False,True,False,False,0,Karnataka,Uttara Kannada
92.7,0.4,-0.436,845.5,664.6,117.5,0.17653245192307693,0.22,3.21,10.79,6.161449639856787,0.527,True,False,False,False,False,False,False,False,False,False,False,False,1,West Bengal,Murshidabad
