site_id,latitude,longitude,state,district,eco_region,elevation_m,slope_deg,aspect_deg,curvature,annual_rainfall_mm,monsoon_rainfall_mm,max_daily_rainfall_mm,mean_temperature_c,dist_to_river_km,river_density_km_sqkm,dist_to_road_km,road_density_km_sqkm,ndvi,lulc,pop_density_per_sqkm,housing_quality_score,infrastructure_access,flood_label,landslide_label,wildfire_label,spatial_block_id
IND_S001117,31.85548,75.88632,Uttarakhand,Rudraprayag,Western_Himalayas,2111.4,31.78,54.9,1.143,1146.3,908.1,106.6,27.8,12.14,1.81,8.18,1.51,0.591,Grassland,246.2,0.29,0.53,0,0,0,31_75
IND_S001118,14.9592,80.78727,Telangana,Khammam,Deccan_Plateau,451.3,10.67,351.7,0.087,833.2,628.2,125.4,30.9,3.49,0.4,0.76,0.07,0.53,Agricultural,299.4,0.3,0.34,0,0,0,14_80
IND_S001119,27.29269,91.70613,Assam,Morigaon,Eastern_Himalayas_NE,221.1,18.52,303.2,0.522,3236.2,2604.9,364.1,33.7,2.95,2.11,0.13,1.85,0.416,Agricultural,57.0,0.49,0.38,0,1,0,27_91
IND_S001120,30.30971,76.76285,Uttarakhand,Rudraprayag,Western_Himalayas,3144.6,39.81,52.8,-2.548,1846.0,1294.1,207.7,15.3,21.74,0.53,0.62,0.74,0.533,Open_Forest,538.7,0.3,0.49,0,1,0,30_76
IND_S001121,17.1538,80.56855,Telangana,Khammam,Deccan_Plateau,333.1,9.03,74.0,0.199,904.8,653.9,106.7,24.8,1.61,0.0,0.38,2.51,0.22,Agricultural,1875.9,0.43,0.14,0,0,0,17_80
IND_S001122,23.68029,71.98467,Rajasthan,Jaisalmer,Arid_West,291.3,2.79,147.8,-0.102,469.6,363.4,55.8,28.8,22.75,0.94,2.72,1.26,0.452,Barren_Sandy,18.5,0.5,0.36,0,0,0,23_71
IND_S001123,11.91815,77.86543,Tamil Nadu,Nilgiris,Deccan_Plateau,313.7,1.72,225.2,0.493,1110.2,970.8,204.5,29.0,6.31,0.25,1.4,0.05,0.241,Agricultural,516.4,0.27,0.5,0,0,0,11_77
IND_S001124,12.40701,79.01475,Telangana,Khammam,Deccan_Plateau,397.4,1.2,69.6,-0.695,915.0,738.4,87.2,29.1,19.04,0.88,1.15,0.51,0.319,Barren_Sandy,78.2,0.53,0.33,0,0,0,12_79
IND_S001125,19.38147,83.75437,Madhya Pradesh,Balaghat,Central_Plateau,478.5,1.28,238.0,0.317,1408.3,1090.5,227.7,31.8,14.42,1.01,2.96,0.99,0.733,Plantation,112.6,0.59,0.13,0,0,0,19_83
IND_S001126,12.0465,76.05857,Karnataka,Kodagu,Western_Ghats,600.6,29.63,171.5,1.013,2766.3,2399.7,355.5,25.8,1.14,2.12,0.18,1.33,0.69,Dense_Forest,278.5,0.26,0.3,0,1,0,12_76
IND_S001127,30.78541,77.24583,Himachal Pradesh,Mandi,Western_Himalayas,1885.1,15.96,195.9,-0.787,1377.0,1068.3,110.0,22.5,7.28,0.42,0.03,1.64,0.85,Open_Forest,105.7,0.5,0.25,0,1,0,30_77
IND_S001128,26.57119,85.45584,West Bengal,Murshidabad,Indo_Gangetic_Plain,5.0,0.64,321.4,-0.281,400.1,292.2,64.1,34.6,1.24,1.89,2.01,0.97,0.488,Settlement,1708.7,0.57,0.53,0,0,0,26_85
IND_S001129,27.21388,79.21678,Uttar Pradesh,Gorakhpur,Indo_Gangetic_Plain,14.1,0.2,352.0,-0.081,908.8,760.8,70.6,37.1,2.06,1.44,1.02,2.6,0.489,Agricultural,348.4,0.39,0.48,0,0,0,27_79
IND_S001130,28.10501,91.11384,Arunachal Pradesh,Lower Subansiri,Eastern_Himalayas_NE,964.2,11.98,67.0,2.678,2184.9,1679.5,366.4,25.7,0.39,2.08,0.06,1.92,0.28,Agricultural,173.7,0.41,0.29,0,0,0,28_91
IND_S001131,21.02471,85.74647,Chhattisgarh,Bastar,Central_Plateau,514.5,1.09,284.6,0.131,1299.4,1030.3,196.5,30.5,9.24,0.53,0.28,0.8,0.844,Plantation,670.5,0.15,0.17,0,0,0,21_85
IND_S001132,25.25542,85.983,Uttar Pradesh,Gorakhpur,Indo_Gangetic_Plain,5.0,0.78,133.3,-0.297,1026.8,826.6,176.3,31.5,2.06,1.72,3.05,0.37,0.65,Settlement,5170.5,0.72,0.47,1,0,0,25_85
IND_S001133,32.32247,76.13745,Uttarakhand,Chamoli,Western_Himalayas,1259.0,23.97,210.4,-0.886,2179.9,1624.9,303.2,27.9,5.49,0.39,5.2,1.94,0.323,Dense_Forest,575.7,0.42,0.25,0,0,1,32_76
IND_S001134,27.3468,93.76451,Sikkim,North Sikkim,Eastern_Himalayas_NE,1314.6,24.46,206.0,-1.206,2153.9,1513.7,276.2,23.8,2.18,1.23,0.81,1.16,0.268,Settlement,28000.0,0.7,0.53,0,1,0,27_93
IND_S001135,20.6767,84.23868,Madhya Pradesh,Balaghat,Central_Plateau,558.2,0.39,250.9,0.512,1307.1,1089.3,203.0,31.9,0.8,0.48,2.06,1.3,0.624,Dense_Forest,456.3,0.47,0.1,0,0,0,20_84
IND_S001136,34.02716,75.4533,Himachal Pradesh,Kullu,Western_Himalayas,2914.9,39.97,187.3,-0.036,2005.5,1435.8,263.8,15.4,5.2,0.54,0.27,2.21,0.789,Dense_Forest,1168.7,0.51,0.15,0,1,0,34_75
IND_S001137,16.60556,77.6812,Tamil Nadu,Nilgiris,Deccan_Plateau,295.2,0.37,173.3,-0.0,913.9,640.0,73.9,27.0,2.4,0.59,0.04,2.41,0.492,Scrubland,19.4,0.56,0.22,0,0,0,16_77
IND_S001138,25.71824,84.10417,Bihar,Supaul,Indo_Gangetic_Plain,5.0,4.45,148.1,-0.125,975.1,800.7,157.1,33.9,0.49,1.46,2.78,0.05,0.411,Settlement,1953.9,0.47,0.74,1,0,0,25_84
IND_S001139,26.68686,82.3932,Uttar Pradesh,Gorakhpur,Indo_Gangetic_Plain,50.1,0.56,333.1,0.061,1464.8,1216.9,152.0,31.6,3.58,2.1,7.91,1.35,0.652,Settlement,478.6,0.71,0.85,1,0,0,26_82
IND_S001140,8.72013,75.39628,Karnataka,Kodagu,Western_Ghats,614.4,18.12,309.8,-1.863,4500.0,3916.8,532.5,31.0,1.78,2.29,0.29,0.05,0.633,Plantation,15.8,0.33,0.1,1,1,0,8_75
IND_S001141,16.0419,77.56703,Telangana,Khammam,Deccan_Plateau,350.3,6.44,49.3,0.4,662.6,547.8,96.1,30.8,1.35,1.27,22.44,1.08,0.412,Scrubland,175.0,0.42,0.47,0,0,0,16_77
IND_S001142,27.46406,81.41118,Uttar Pradesh,Gorakhpur,Indo_Gangetic_Plain,181.9,0.64,218.8,-0.045,1085.2,852.0,77.0,30.7,1.73,1.01,0.38,1.67,0.628,Agricultural,180.0,0.28,0.42,0,0,0,27_81
IND_S001143,23.77536,81.66422,Madhya Pradesh,Balaghat,Central_Plateau,484.6,2.93,290.2,-0.115,737.2,617.0,133.2,28.4,2.96,0.57,2.94,0.05,0.501,Dense_Forest,241.5,0.57,0.18,0,0,0,23_81
IND_S001144,11.30931,76.34461,Karnataka,Kodagu,Western_Ghats,773.1,34.87,186.6,1.074,1897.2,1380.9,154.9,22.3,3.01,2.39,3.07,0.12,0.594,Settlement,300.0,0.65,0.6,0,0,0,11_76
IND_S001145,27.53544,93.85572,Assam,Morigaon,Eastern_Himalayas_NE,80.0,8.14,23.6,0.402,3023.9,2452.9,514.4,32.8,1.36,2.72,13.3,1.52,0.394,Scrubland,383.9,0.37,0.22,1,0,0,27_93
IND_S001146,16.04167,77.16491,Telangana,Khammam,Deccan_Plateau,312.4,0.11,250.1,0.195,1184.1,931.6,154.7,34.0,16.52,0.54,2.34,1.48,0.194,Barren_Sandy,193.7,0.3,0.53,0,0,0,16_77
IND_S001147,20.37256,82.16965,Chhattisgarh,Bastar,Central_Plateau,323.6,2.63,319.5,0.207,1420.5,1009.5,125.7,33.0,4.76,0.08,5.26,0.28,0.655,Dense_Forest,70.5,0.2,0.21,0,0,0,20_82
IND_S001148,19.11336,82.22005,Odisha,Koraput,Central_Plateau,409.0,5.34,308.2,-0.391,949.5,701.8,98.6,24.8,2.57,0.46,5.23,0.97,0.753,Dense_Forest,636.7,0.24,0.12,0,0,0,19_82
IND_S001149,14.99184,77.85247,Tamil Nadu,Nilgiris,Deccan_Plateau,327.8,0.61,77.8,-0.264,769.5,638.5,121.9,34.2,3.94,0.24,0.63,2.02,0.02,Agricultural,372.0,0.47,0.53,0,1,0,14_77
IND_S001150,17.46882,80.445,Andhra Pradesh,East Godavari,Deccan_Plateau,624.2,1.06,303.4,0.714,770.2,584.8,107.2,31.4,0.21,0.53,2.04,1.98,0.444,Agricultural,1004.4,0.59,0.36,0,0,0,17_80
IND_S001151,23.72594,81.46851,Madhya Pradesh,Balaghat,Central_Plateau,558.8,0.44,205.4,-1.258,1671.5,1279.9,187.4,32.8,20.0,0.83,0.16,2.29,0.771,Dense_Forest,848.7,0.22,0.52,0,0,0,23_81
IND_S001152,17.78464,81.48709,Telangana,Khammam,Deccan_Plateau,339.6,4.03,126.7,-1.055,1026.8,857.9,71.4,29.7,13.37,0.76,1.14,1.95,0.463,Agricultural,103.2,0.3,0.42,0,0,0,17_81
IND_S001153,20.4755,85.79584,Odisha,Mayurbhanj,Central_Plateau,532.7,0.87,293.4,0.427,1174.6,879.7,176.4,27.7,6.89,1.21,9.46,0.19,0.773,Plantation,718.0,0.59,0.39,0,0,0,20_85
IND_S001154,21.36818,82.3024,Chhattisgarh,Bastar,Central_Plateau,314.0,0.36,296.6,-0.311,594.0,469.8,87.2,30.2,0.2,0.11,7.82,3.13,0.588,Dense_Forest,339.6,0.12,0.54,0,0,1,21_82
IND_S001155,14.31183,75.09572,Karnataka,Uttara Kannada,Western_Ghats,817.9,31.61,75.1,-2.418,4070.5,3076.2,278.6,26.0,0.48,2.05,0.25,0.45,0.803,Dense_Forest,169.1,0.26,0.27,0,1,0,14_75
IND_S001156,23.81138,84.49266,Madhya Pradesh,Balaghat,Central_Plateau,462.7,1.63,274.2,0.475,2320.2,1894.1,185.1,29.1,13.72,1.41,0.52,1.36,0.708,Plantation,927.3,0.44,0.56,0,0,0,23_84
IND_S001157,27.81564,93.52237,Assam,Dhemaji,Eastern_Himalayas_NE,1217.1,12.47,275.9,-0.539,2066.0,1474.1,219.4,23.1,2.1,2.69,2.95,1.12,0.02,Agricultural,215.6,0.33,0.11,0,0,0,27_93
IND_S001158,15.52218,79.39589,Tamil Nadu,Nilgiris,Deccan_Plateau,234.0,5.27,24.3,0.071,999.4,853.6,76.9,26.7,0.81,0.23,6.49,0.3,0.226,Agricultural,115.9,0.26,0.27,0,0,0,15_79
IND_S001159,17.00979,80.80552,Andhra Pradesh,East Godavari,Deccan_Plateau,330.2,0.1,94.1,0.275,866.2,712.3,102.5,30.1,4.65,0.16,5.27,0.05,0.165,Agricultural,16.7,0.32,0.27,0,0,0,17_80
IND_S001160,31.98109,78.80986,Jammu & Kashmir,Doda,Western_Himalayas,2139.7,25.3,327.4,-1.717,1196.4,866.6,117.2,21.0,0.38,0.71,0.82,1.56,0.466,Open_Forest,160.8,0.58,0.56,0,1,0,31_78
IND_S001161,11.78459,80.06227,Andhra Pradesh,East Godavari,Deccan_Plateau,363.0,4.77,306.0,-0.295,804.2,685.7,117.2,29.6,1.37,1.02,0.25,1.31,0.249,Scrubland,68.6,0.51,0.48,0,0,0,11_80
IND_S001162,31.95017,76.76037,Himachal Pradesh,Mandi,Western_Himalayas,1955.7,30.06,90.7,1.075,1968.6,1379.6,162.3,16.4,8.91,1.07,10.48,2.12,0.255,Grassland,172.6,0.22,0.38,0,0,0,31_76
IND_S001163,27.48784,84.76968,Bihar,Supaul,Indo_Gangetic_Plain,129.1,2.04,111.1,-0.165,847.5,690.1,126.8,32.4,0.43,1.23,0.88,0.05,0.541,Settlement,8731.8,0.37,0.69,0,0,0,27_84
IND_S001164,19.61808,83.85223,Chhattisgarh,Bastar,Central_Plateau,527.7,3.8,61.6,-0.037,1485.0,1153.3,132.5,27.8,4.39,0.52,2.85,0.78,0.757,Dense_Forest,610.5,0.42,0.17,0,0,0,19_83
IND_S001165,28.49701,92.79552,Assam,Morigaon,Eastern_Himalayas_NE,1064.7,24.63,316.1,2.341,1757.6,1366.0,146.6,25.9,1.04,0.45,3.75,1.16,0.254,Scrubland,469.2,0.37,0.31,0,0,0,28_92
IND_S001166,12.29572,79.09829,Tamil Nadu,Nilgiris,Deccan_Plateau,442.7,1.26,178.7,0.335,865.4,758.7,147.3,31.4,1.57,0.64,4.17,0.39,0.262,Agricultural,229.4,0.22,0.23,0,0,0,12_79
IND_S001167,16.02289,80.52219,Telangana,Khammam,Deccan_Plateau,430.8,5.9,353.6,-0.178,864.9,617.4,62.9,27.1,1.53,0.73,3.44,0.56,0.379,Settlement,8332.0,0.68,0.53,0,0,0,16_80
IND_S001168,15.56383,76.10747,Maharashtra,Raigad,Western_Ghats,642.9,19.11,82.9,0.024,3353.4,2497.2,338.3,26.3,1.73,0.61,1.79,1.29,0.731,Plantation,858.7,0.33,0.51,0,1,0,15_76
IND_S001169,30.78479,78.66792,Uttarakhand,Rudraprayag,Western_Himalayas,2089.6,20.04,245.8,-2.404,932.3,801.0,115.7,21.7,1.09,0.68,1.45,0.18,0.547,Grassland,37.6,0.43,0.54,0,1,0,30_78
IND_S001170,28.36467,93.6175,Assam,Dhemaji,Eastern_Himalayas_NE,1375.3,17.64,27.9,0.14,3217.4,2632.3,550.0,23.1,0.42,2.54,0.85,0.91,0.246,Scrubland,1372.8,0.33,0.53,0,1,0,28_93
IND_S001171,10.85966,73.83159,Karnataka,Uttara Kannada,Western_Ghats,289.4,15.84,136.3,1.504,3842.1,2915.5,445.2,31.9,3.49,1.58,2.94,1.31,0.896,Dense_Forest,140.5,0.14,0.56,0,0,0,10_73
IND_S001172,27.43877,72.67121,Rajasthan,Barmer,Arid_West,130.7,4.67,37.5,0.268,285.3,235.2,40.1,29.4,4.36,1.75,8.71,0.05,0.267,Scrubland,2149.6,0.49,0.54,0,0,0,27_72
IND_S001173,15.3644,75.42464,Maharashtra,Raigad,Western_Ghats,172.4,21.04,90.3,-0.779,2673.3,2148.9,185.7,34.2,1.46,2.32,5.32,1.15,0.745,Plantation,136.9,0.32,0.11,0,0,0,15_75
IND_S001174,27.44703,94.10764,Arunachal Pradesh,Lower Subansiri,Eastern_Himalayas_NE,603.7,24.56,188.7,0.365,2947.5,2338.3,391.4,29.8,2.82,0.1,0.29,0.67,0.31,Barren_Sandy,999.4,0.49,0.46,0,1,0,27_94
IND_S001175,12.58863,73.52612,Kerala,Wayanad,Western_Ghats,624.6,10.97,132.1,1.543,2313.7,2031.4,384.2,30.5,2.6,2.53,8.06,1.97,0.812,Dense_Forest,853.2,0.32,0.18,0,0,0,12_73
IND_S001176,10.67813,73.62232,Kerala,Wayanad,Western_Ghats,797.4,33.93,9.1,-1.639,2706.9,2178.7,455.2,29.3,0.05,2.28,0.67,0.83,0.914,Agricultural,156.6,0.16,0.46,0,1,0,10_73
IND_S001177,20.5446,83.92838,Chhattisgarh,Bastar,Central_Plateau,496.4,5.2,119.0,-0.359,722.8,516.3,70.2,30.5,11.14,0.0,1.6,0.5,0.487,Plantation,23.0,0.5,0.19,0,0,0,20_83
IND_S001178,33.6307,75.521,Himachal Pradesh,Mandi,Western_Himalayas,1937.2,29.38,82.5,-1.732,1383.2,1046.7,215.8,23.9,15.63,0.19,1.73,1.92,0.379,Open_Forest,468.4,0.43,0.46,0,0,0,33_75
IND_S001179,19.29991,85.0061,Madhya Pradesh,Balaghat,Central_Plateau,495.8,2.33,344.4,-0.4,1428.3,1122.6,98.9,29.3,3.69,1.27,12.11,1.71,0.614,Settlement,2368.8,0.41,0.81,0,0,0,19_85
IND_S001180,10.1209,75.68494,Maharashtra,Raigad,Western_Ghats,450.8,23.79,130.6,1.047,1812.4,1388.6,244.1,27.9,5.55,2.14,5.42,1.73,0.748,Dense_Forest,191.7,0.14,0.33,0,0,1,10_75
IND_S001181,23.17856,71.51934,Rajasthan,Barmer,Arid_West,44.6,3.49,80.2,-0.158,451.0,386.3,48.7,34.1,15.42,0.32,0.76,1.2,0.376,Agricultural,288.9,0.43,0.49,0,0,0,23_71
IND_S001182,26.13041,81.04678,West Bengal,Murshidabad,Indo_Gangetic_Plain,31.9,0.61,147.2,0.053,1110.6,838.2,113.6,27.7,3.74,1.65,0.34,1.41,0.777,Agricultural,237.6,0.51,0.32,0,0,0,26_81
IND_S001183,11.30868,76.75936,Karnataka,Uttara Kannada,Western_Ghats,1643.8,16.21,358.1,2.982,2605.3,2249.6,190.0,25.2,0.13,3.18,4.13,1.7,0.601,Dense_Forest,514.6,0.57,0.53,0,0,0,11_76
IND_S001184,26.62724,71.37572,Rajasthan,Barmer,Arid_West,89.4,0.79,269.6,-0.338,504.2,386.4,74.3,28.9,1.46,0.79,8.62,0.57,0.299,Barren_Sandy,146.9,0.58,0.38,0,0,0,26_71
IND_S001185,32.36294,79.47052,Himachal Pradesh,Kullu,Western_Himalayas,2151.5,26.69,173.3,4.679,1598.0,1249.6,267.2,18.8,6.12,0.54,0.09,1.92,0.537,Barren_Rocky,140.7,0.1,0.52,0,1,0,32_79
IND_S001186,24.60276,73.79403,Rajasthan,Jaisalmer,Arid_West,182.2,1.0,36.7,-0.216,350.8,260.6,29.4,26.0,6.56,0.51,1.48,0.81,0.263,Agricultural,37.6,0.27,0.42,0,0,0,24_73
IND_S001187,19.6574,81.36918,Odisha,Koraput,Central_Plateau,321.5,2.58,153.4,0.201,927.0,742.6,135.2,29.1,6.78,0.48,0.94,1.34,0.803,Water_Body,31.9,0.3,0.17,0,0,0,19_81
IND_S001188,31.86069,75.41569,Himachal Pradesh,Mandi,Western_Himalayas,2048.2,25.85,111.5,-0.878,1077.1,911.6,188.8,19.4,0.69,0.42,2.49,0.8,0.371,Settlement,6413.1,0.77,0.45,0,1,0,31_75
IND_S001189,25.19822,86.09163,Bihar,Katihar,Indo_Gangetic_Plain,121.0,6.5,345.5,0.165,703.5,554.0,86.0,31.6,0.66,1.95,5.42,1.57,0.743,Agricultural,78.6,0.39,0.16,0,0,0,25_86
IND_S001190,23.49863,81.76162,Odisha,Koraput,Central_Plateau,426.2,0.46,38.8,0.458,1677.3,1445.8,174.1,30.6,3.1,0.68,1.13,0.99,0.814,Agricultural,19.0,0.1,0.49,0,0,0,23_81
IND_S001191,33.86024,78.36662,Himachal Pradesh,Mandi,Western_Himalayas,2179.2,35.55,160.3,-0.27,1421.1,1182.9,241.8,20.1,0.28,0.71,4.9,0.88,0.82,Grassland,276.0,0.57,0.45,0,0,0,33_78
IND_S001192,13.85899,76.36105,Karnataka,Kodagu,Western_Ghats,1024.4,28.11,72.3,0.055,1933.5,1547.9,295.0,27.6,3.68,2.51,2.24,1.64,0.843,Plantation,151.3,0.5,0.13,0,0,0,13_76
IND_S001193,26.55637,79.43932,West Bengal,Murshidabad,Indo_Gangetic_Plain,100.9,1.19,306.2,0.503,1251.5,1099.6,108.0,33.5,4.57,2.28,1.84,1.44,0.636,Agricultural,11.2,0.34,0.49,0,0,0,26_79
IND_S001194,8.72345,76.90783,Karnataka,Uttara Kannada,Western_Ghats,1278.1,30.73,135.0,0.188,3542.6,2759.5,533.8,26.4,1.7,1.56,8.06,1.87,0.903,Dense_Forest,1095.8,0.32,0.35,0,0,0,8_76
IND_S001195,33.37649,75.1429,Jammu & Kashmir,Doda,Western_Himalayas,1278.0,30.97,289.8,-4.35,1269.8,945.1,175.4,22.0,12.66,0.83,7.49,0.75,0.313,Settlement,300.0,0.56,0.65,0,0,0,33_75
IND_S001196,12.89043,79.92363,Tamil Nadu,Nilgiris,Deccan_Plateau,426.8,1.46,3.1,-0.082,879.4,738.1,118.0,34.1,3.46,0.87,5.44,0.83,0.02,Barren_Sandy,263.2,0.42,0.34,0,0,0,12_79
IND_S001197,24.95758,71.79517,Gujarat,Kutch,Arid_West,129.2,1.04,33.2,0.119,249.2,208.3,42.3,30.4,11.88,0.71,3.05,2.95,0.131,Agricultural,24.5,0.36,0.19,0,0,0,24_71
IND_S001198,28.22326,74.8787,Rajasthan,Jaisalmer,Arid_West,128.0,5.7,164.3,-0.072,216.2,171.7,32.5,32.8,9.97,0.6,2.64,1.41,0.261,Settlement,1208.2,0.68,0.89,0,0,0,28_74
IND_S001199,20.18687,80.07462,Madhya Pradesh,Balaghat,Central_Plateau,405.6,1.52,3.2,-0.044,1602.5,1209.4,148.0,29.0,5.73,0.88,4.6,0.73,0.624,Dense_Forest,371.7,0.51,0.37,0,0,0,20_80
IND_S001200,29.94149,77.44808,Himachal Pradesh,Kullu,Western_Himalayas,2003.1,22.84,312.2,0.795,2021.2,1422.4,277.3,26.2,0.54,0.95,5.9,0.05,0.664,Dense_Forest,75.4,0.21,0.13,0,0,0,29_77
IND_S001201,22.82246,81.65014,Odisha,Mayurbhanj,Central_Plateau,337.9,2.67,204.0,-0.096,1011.3,876.6,142.8,30.3,2.45,0.15,2.47,2.01,0.817,Water_Body,61.5,0.11,0.21,0,0,0,22_81
IND_S001202,31.54335,77.55266,Jammu & Kashmir,Doda,Western_Himalayas,1996.8,10.81,166.0,0.557,1516.9,1266.0,212.0,25.0,9.56,1.09,1.71,2.32,0.592,Open_Forest,282.2,0.54,0.48,0,0,0,31_77
IND_S001203,29.53162,76.64516,Uttarakhand,Chamoli,Western_Himalayas,2983.7,14.54,80.9,1.727,1244.9,886.5,82.9,18.4,1.29,0.53,8.67,1.83,0.622,Dense_Forest,110.8,0.38,0.31,0,0,0,29_76
IND_S001204,24.67451,79.87773,Uttar Pradesh,Gorakhpur,Indo_Gangetic_Plain,120.1,0.51,38.5,-0.339,846.7,668.7,94.6,37.2,0.58,1.48,0.51,1.42,0.632,Agricultural,1135.9,0.45,0.18,0,0,0,24_79
IND_S001205,24.80983,79.67968,Bihar,Katihar,Indo_Gangetic_Plain,47.9,7.53,153.3,0.185,1038.8,826.3,102.7,34.3,2.36,1.16,0.3,0.71,0.478,Settlement,644.5,0.45,0.85,0,0,0,24_79
IND_S001206,19.31705,85.73006,Odisha,Mayurbhanj,Central_Plateau,422.8,1.48,48.2,-0.327,1841.8,1603.9,171.8,32.1,4.12,0.73,10.75,1.31,0.63,Agricultural,78.9,0.13,0.14,0,0,0,19_85
IND_S001207,21.2926,80.5096,Odisha,Mayurbhanj,Central_Plateau,445.1,2.57,269.0,0.01,1334.2,1124.6,201.0,31.2,2.64,0.79,0.93,0.75,0.806,Agricultural,305.6,0.54,0.21,0,0,0,21_80
IND_S001208,26.11806,78.10901,Bihar,Supaul,Indo_Gangetic_Plain,5.0,4.64,252.1,-0.441,1039.9,861.7,177.4,32.9,1.21,1.08,0.32,0.98,0.525,Settlement,924.3,0.58,0.48,0,0,0,26_78
IND_S001209,25.74652,90.72155,Assam,Dhemaji,Eastern_Himalayas_NE,1030.7,11.44,20.7,0.128,2152.8,1879.0,208.3,24.6,0.99,1.63,0.16,1.94,0.02,Settlement,4776.5,0.71,0.51,0,0,0,25_90
IND_S001210,25.84077,69.65405,Rajasthan,Jaisalmer,Arid_West,270.4,3.86,115.2,-0.088,349.5,284.5,60.9,32.1,6.84,0.86,7.03,1.77,0.291,Settlement,1861.8,0.72,0.78,0,0,0,25_69
IND_S001211,25.2566,87.01648,Bihar,Katihar,Indo_Gangetic_Plain,59.5,4.08,252.0,-0.696,1016.2,763.5,139.2,34.7,2.33,2.89,5.22,0.89,0.542,Agricultural,107.3,0.37,0.13,0,0,0,25_87
IND_S001212,26.84822,78.54138,Bihar,Katihar,Indo_Gangetic_Plain,5.0,2.39,288.4,-0.12,698.2,504.6,57.9,36.5,6.43,1.69,0.02,1.29,0.676,Agricultural,613.3,0.12,0.31,0,0,0,26_78
IND_S001213,26.45921,94.43221,Arunachal Pradesh,Lower Subansiri,Eastern_Himalayas_NE,1010.8,31.24,180.8,1.702,4435.0,3122.4,429.9,27.6,3.36,2.44,3.62,1.14,0.377,Scrubland,484.3,0.45,0.38,0,1,0,26_94
IND_S001214,20.56069,83.21442,Madhya Pradesh,Balaghat,Central_Plateau,498.5,5.14,176.5,-0.225,1025.1,900.9,145.7,31.7,5.23,0.5,1.29,1.55,0.636,Plantation,33.9,0.4,0.18,0,0,0,20_83
IND_S001215,22.28023,84.14811,Odisha,Koraput,Central_Plateau,381.0,3.05,129.9,-0.155,2014.1,1557.7,326.3,31.3,4.08,0.88,0.51,0.96,0.664,Plantation,16.8,0.41,0.33,0,0,0,22_84
IND_S001216,25.94703,93.64417,Assam,Morigaon,Eastern_Himalayas_NE,745.9,21.83,115.3,1.63,3476.1,2551.7,446.0,31.2,0.68,2.36,4.41,2.29,0.227,Barren_Sandy,22.7,0.48,0.14,0,0,0,25_93
IND_S001217,31.25331,77.09174,Uttarakhand,Rudraprayag,Western_Himalayas,2847.7,27.4,327.3,1.749,1381.8,1127.0,142.5,12.9,10.77,0.34,0.32,2.38,0.772,Dense_Forest,556.3,0.54,0.52,0,1,0,31_77
IND_S001218,21.12228,85.76152,Chhattisgarh,Bastar,Central_Plateau,351.7,2.05,135.6,1.088,1149.4,871.2,155.7,30.4,12.16,1.04,0.22,1.11,0.577,Settlement,2123.6,0.52,0.7,0,0,0,21_85
IND_S001219,21.88397,84.28634,Odisha,Mayurbhanj,Central_Plateau,431.3,2.84,221.0,0.454,1674.0,1419.7,275.1,34.8,4.32,0.28,0.33,1.39,0.833,Plantation,387.2,0.18,0.33,0,0,1,21_84
IND_S001220,26.88717,95.42378,Assam,Morigaon,Eastern_Himalayas_NE,881.1,12.37,186.8,2.045,2170.9,1897.3,152.8,27.7,6.23,0.84,3.55,1.52,0.446,Agricultural,1421.6,0.41,0.29,0,0,0,26_95
IND_S001221,23.47179,74.2754,Rajasthan,Jaisalmer,Arid_West,271.3,5.1,235.5,0.221,356.8,311.7,37.1,29.0,0.52,0.16,7.23,1.34,0.367,Barren_Sandy,386.6,0.29,0.42,0,0,0,23_74
IND_S001222,26.6191,92.08259,Arunachal Pradesh,Lower Subansiri,Eastern_Himalayas_NE,825.9,6.17,14.5,-1.766,1793.5,1553.4,306.1,30.2,3.55,2.57,0.65,0.71,0.32,Agricultural,97.3,0.45,0.55,0,0,0,26_92
IND_S001223,26.63698,84.43946,Bihar,Katihar,Indo_Gangetic_Plain,341.8,1.68,39.8,0.285,1320.8,1018.4,135.8,32.8,0.37,2.14,0.31,2.22,0.619,Agricultural,137.5,0.42,0.2,0,0,0,26_84
IND_S001224,26.80877,71.30646,Rajasthan,Barmer,Arid_West,180.9,5.23,65.2,-0.266,338.3,297.5,33.4,32.8,0.7,0.92,0.46,0.53,0.091,Barren_Sandy,22.1,0.43,0.21,0,1,0,26_71
IND_S001225,25.01401,83.29171,Uttar Pradesh,Gorakhpur,Indo_Gangetic_Plain,32.8,0.37,292.6,-0.032,1039.1,767.4,72.4,33.7,3.25,2.56,0.9,1.12,0.388,Agricultural,50.1,0.5,0.43,0,0,0,25_83
IND_S001226,10.92823,76.72442,Kerala,Wayanad,Western_Ghats,890.0,33.89,100.7,2.154,3110.6,2732.7,283.3,25.8,0.17,1.33,0.84,2.07,0.92,Dense_Forest,1821.3,0.26,0.26,0,1,0,10_76
IND_S001227,25.47196,79.24685,Uttar Pradesh,Ballia,Indo_Gangetic_Plain,113.1,7.31,298.2,0.275,1912.7,1663.2,276.7,30.2,2.79,1.95,1.08,0.64,0.75,Agricultural,76.8,0.1,0.27,0,0,0,25_79
IND_S001228,25.40164,90.0964,Assam,Morigaon,Eastern_Himalayas_NE,490.6,39.78,145.6,-0.189,2380.6,1907.9,190.5,34.9,0.21,2.05,3.83,1.61,0.302,Barren_Sandy,1004.1,0.58,0.32,0,0,0,25_90
