elevation_m,slope_deg,south_facing_aspect_index,mean_temperature_c,annual_rainfall_mm,fuel_aridity_index,ndvi,dist_to_road_km,dist_to_river_km,lulc_Agricultural,lulc_Barren,lulc_Barren_Rocky,lulc_Barren_Sandy,lulc_Dense_Forest,lulc_Grassland,lulc_Open_Forest,lulc_Plantation,lulc_Scrubland,lulc_Settlement,lulc_Water_Body,lulc_Wetland,wildfire_label,state,district
5.0,3.48,-0.9715491199976461,31.7,299.6,45.29704704704704,0.571,2.88,5.17,False,False,False,False,False,False,False,False,False,False,False,True,0,West Bengal,Murshidabad
1429.9,15.65,-0.13917310096006535,23.3,2981.5,1.9886094434528638,0.263,3.12,2.6,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Morigaon
641.1,11.18,0.9770455744352636,28.0,2846.4,3.012489818083084,0.317,3.63,2.34,False,False,False,False,False,False,False,False,True,False,False,False,0,Meghalaya,East Khasi Hills
2573.7,22.93,0.34365969458561607,19.1,1491.4,8.80947593314063,0.734,3.24,3.49,False,False,False,False,False,True,False,False,False,False,False,False,0,Uttarakhand,Chamoli
80.0,37.48,0.3713678355502347,30.4,3072.7,8.249881804141582,0.861,4.79,0.38,True,False,False,False,False,False,False,False,False,False,False,False,0,Karnataka,Kodagu
392.3,2.42,-0.7193398003386512,25.7,633.2,20.36511183851609,0.581,4.73,2.79,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
1129.8,33.26,0.05930637357596132,23.9,2733.6,4.664278656126482,0.553,2.46,1.07,False,False,False,False,False,False,False,False,False,True,False,False,0,Maharashtra,Raigad
2079.7,20.01,0.997915618272179,19.6,1446.1,4.297522799301468,0.339,7.38,9.82,False,False,True,False,False,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
380.2,9.91,0.6794413042615167,34.0,863.3,10.447420325962836,0.296,14.64,1.02,True,False,False,False,False,False,False,False,False,False,False,False,0,Telangana,Khammam
797.3,24.37,-0.5135412520581703,28.8,3153.2,7.259313906307635,0.82,3.4,5.9,True,False,False,False,False,False,False,False,False,False,False,False,1,Karnataka,Uttara Kannada
260.1,0.62,-0.7649214009184317,31.5,1055.9,13.325979756034256,0.489,1.58,6.33,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
431.2,11.67,-0.0034906514152234537,26.0,855.7,21.492100031390603,0.79,2.07,7.08,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
1067.7,13.51,0.35347484377925714,25.7,2157.4,4.337600779658014,0.381,4.98,3.94,False,False,False,False,False,False,False,False,False,True,False,False,0,Sikkim,North Sikkim
72.7,0.1,0.0017453283658987056,31.8,1159.9,12.695769505516308,0.503,0.66,8.74,False,False,False,False,False,False,False,False,False,False,False,True,0,West Bengal,Murshidabad
93.8,14.86,0.4461978131098087,30.3,424.7,23.791881074899944,0.412,2.45,7.99,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
890.8,31.93,-0.9859960370705049,25.0,2520.8,4.340277777777777,0.455,0.19,0.52,False,False,False,False,False,False,False,False,True,False,False,False,0,Arunachal Pradesh,Lower Subansiri
294.6,2.69,0.7095707365365208,27.9,446.2,33.253203954595385,0.651,3.87,3.45,False,False,False,False,False,False,False,False,False,False,False,True,0,Uttar Pradesh,Gorakhpur
488.3,2.17,0.8433914458128857,30.2,453.6,8.946531791907514,0.164,2.06,15.09,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
577.8,11.9,-0.9537169507482268,28.1,1201.5,17.574644640799075,0.814,4.72,14.58,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Koraput
3072.5,51.78,0.27060044597586375,15.6,1303.4,6.736212056434373,0.606,2.04,0.92,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Chamoli
1422.2,47.9,-0.04361938736533589,28.7,1885.5,9.54016620498615,0.66,3.87,3.54,False,False,False,False,False,False,True,False,False,False,False,False,0,Uttarakhand,Rudraprayag
2671.2,30.23,-0.4257792915650723,13.2,1826.0,3.4199376947040494,0.499,1.01,15.63,False,False,False,False,False,False,True,False,False,False,False,False,0,Himachal Pradesh,Mandi
405.7,12.43,0.7804304073383298,30.6,2598.4,8.833901571301512,0.779,5.59,0.18,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Wayanad
117.2,2.77,0.43680178836770234,31.2,1560.9,4.376904088144982,0.233,2.3,0.19,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
1863.3,40.76,0.10973431109104559,22.7,1883.2,4.761597418313835,0.416,0.86,18.5,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
313.2,0.77,0.7847763705330828,30.4,353.6,12.130511463844796,0.181,3.85,1.28,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
623.6,8.63,-0.8110638189893264,30.2,3393.9,6.197487048856578,0.717,4.98,5.06,False,False,False,False,False,False,False,False,False,True,False,False,0,Kerala,Wayanad
710.5,8.29,-0.2890317969444715,23.8,1562.1,1.5894350520425968,0.111,4.27,1.37,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Morigaon
1525.8,11.22,0.6586894601186803,22.4,3227.6,5.1294626758023805,0.762,0.74,0.89,False,False,False,False,True,False,False,False,False,False,False,False,0,Maharashtra,Raigad
505.9,0.28,0.45243470931178287,26.4,1362.1,12.81991655837494,0.71,0.13,63.07,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
2922.0,37.6,0.8471219213821373,16.3,1775.1,2.4774678683803533,0.285,6.09,10.81,False,False,False,False,False,False,True,False,False,False,False,False,0,Jammu & Kashmir,Doda
1066.6,14.37,0.9766722783341679,29.1,2238.0,5.6756201881950386,0.456,0.2,2.45,False,False,False,False,False,False,False,False,False,True,False,False,0,Arunachal Pradesh,Lower Subansiri
351.6,2.86,-0.1805191452505595,27.7,793.3,8.961491100414195,0.289,0.22,5.18,False,False,False,True,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
178.3,4.62,0.9156625933395611,27.6,1207.2,10.599143206854343,0.502,0.79,3.86,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
1067.8,13.45,-0.9731788727770881,29.1,2809.0,7.582605706428326,0.758,1.55,0.78,False,False,False,False,False,False,False,False,False,True,False,False,0,Kerala,Wayanad
134.3,1.91,-0.20620418539662932,30.6,478.2,23.18021445866482,0.438,8.8,0.07,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
2036.5,48.78,0.9802711746217219,18.5,1539.8,1.951762410050006,0.173,0.82,12.15,False,False,False,False,True,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
820.5,15.32,0.8171448983351286,26.7,2551.2,1.863118587809294,0.185,0.56,1.86,False,False,False,True,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
64.6,0.19,-0.15471038629946815,35.0,1131.4,16.428455416598986,0.578,2.45,0.72,False,False,False,False,False,False,False,False,False,False,True,False,0,Bihar,Supaul
511.4,10.39,-0.7922896433551906,31.6,2311.4,0.8386829227834454,0.064,3.39,0.5,False,False,False,False,False,False,False,False,False,True,False,False,0,Sikkim,North Sikkim
2302.2,25.14,0.5778576243835055,18.5,1519.3,5.5638238745136785,0.487,2.86,11.53,False,False,False,False,False,False,True,False,False,False,False,False,0,Uttarakhand,Rudraprayag
306.3,0.31,0.8633955506067715,30.8,700.5,2.4239850093691446,0.063,1.12,0.64,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
225.7,2.16,0.5490228179981317,28.0,493.9,22.30005051355447,0.473,1.01,1.25,False,False,False,True,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
282.6,0.94,0.5877852522924731,27.8,1837.0,9.888590604026845,0.689,1.46,7.73,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Koraput
444.8,0.49,-0.4477590878387696,31.9,836.8,9.568637916310847,0.281,2.48,4.34,False,False,False,True,False,False,False,False,False,False,False,False,0,Telangana,Khammam
1005.9,15.23,0.4939418665842309,28.9,2977.0,2.5077348066298346,0.267,0.79,3.74,False,False,False,False,False,False,False,False,False,True,False,False,0,Meghalaya,East Khasi Hills
104.5,3.22,-0.7443115462311538,31.2,467.1,18.10051137365544,0.329,0.2,5.33,False,False,False,False,False,False,False,False,True,False,False,False,1,Rajasthan,Barmer
727.6,14.27,0.9829353491495543,28.9,2911.1,0.9117930324466141,0.095,2.48,0.12,False,False,False,True,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
242.3,0.1,0.6573752457940957,32.2,434.6,1.445566778900112,0.024,1.61,0.2,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Barmer
224.8,12.95,0.4756242090702753,29.4,281.6,12.0188679245283,0.156,4.86,33.92,False,False,False,False,False,False,False,False,False,True,False,False,0,Rajasthan,Jaisalmer
317.3,4.1,0.9785089851017784,26.8,1526.9,11.382875407216176,0.691,1.29,4.37,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Koraput
352.6,1.21,-0.39073112848927377,32.0,327.0,1.4988290398126463,0.02,7.02,5.19,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Barmer
1084.2,31.64,0.9360595357389733,29.2,2222.7,9.252680070607484,0.736,2.63,0.31,False,False,False,False,True,False,False,False,False,False,False,False,1,Karnataka,Kodagu
1363.5,21.82,0.9702957262759965,33.8,2363.5,4.733509234828495,0.345,4.48,5.25,True,False,False,False,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
57.7,0.76,-0.5577451089796898,33.2,527.6,28.513065646908863,0.539,3.97,4.37,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
384.8,53.3,-0.779337964931474,30.5,1281.6,15.718008106543138,0.712,22.97,0.55,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Kodagu
3237.7,17.54,-0.17192910027940916,14.6,1147.2,6.134060295060936,0.524,0.46,31.33,False,False,False,False,False,True,False,False,False,False,False,False,0,Himachal Pradesh,Mandi
1135.8,16.74,-0.9443763702374811,25.0,2436.5,6.524738813325448,0.662,3.34,1.77,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Wayanad
288.0,0.22,-0.9354440308298674,32.7,595.7,12.032772746873656,0.256,2.75,0.2,False,False,False,False,False,False,False,False,False,True,False,False,0,Rajasthan,Barmer
1736.1,16.8,-0.8853936257544159,21.9,2400.9,1.6287736414890637,0.186,0.61,4.55,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Morigaon
474.3,3.38,0.6414496315691579,25.9,1836.0,9.739256198347107,0.728,8.51,10.17,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Koraput
225.9,0.45,0.5120428648705715,25.7,397.9,18.6336613777867,0.361,1.49,15.56,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
217.6,2.34,0.9612616959383189,30.5,525.2,11.025271912987844,0.226,0.74,17.4,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
230.2,1.18,0.2940403252323039,30.1,511.4,13.341674844618911,0.271,0.68,1.76,False,False,False,True,False,False,False,False,False,False,False,False,1,Rajasthan,Barmer
1113.5,31.55,0.7965299180241964,27.0,2444.1,8.277976494634647,0.78,1.83,0.53,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Idukki
170.8,1.19,0.27395921869243256,32.8,150.0,55.23519999999999,0.421,8.44,0.4,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
459.3,2.5,-0.9921147013144779,31.5,1627.3,12.38262027441672,0.679,0.27,0.2,False,False,False,False,False,False,False,True,False,False,False,False,0,Madhya Pradesh,Balaghat
583.0,35.15,-0.16848937956500243,25.6,1953.0,4.987822698490016,0.4,0.6,4.95,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Morigaon
130.4,5.78,0.8489716876291414,34.0,950.6,17.475728155339805,0.54,1.74,0.49,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
522.0,1.27,0.4493189986158965,26.9,862.0,16.609771309771308,0.594,8.95,11.91,False,False,False,False,False,False,False,True,False,False,False,False,0,Chhattisgarh,Bastar
557.5,39.85,0.7996846584870905,29.9,2598.9,3.611619548705028,0.326,0.9,4.47,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Morigaon
141.2,33.64,-0.7626683296956881,27.2,2305.4,6.728194894819986,0.595,0.42,1.39,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Kodagu
416.7,2.45,-0.9997426093226983,32.3,1175.1,19.70778762450004,0.778,1.56,6.35,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
1349.0,20.66,-0.013962180339145452,27.7,2584.2,2.30128157365323,0.223,6.71,1.66,False,False,False,True,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
450.2,13.68,0.7033947028105038,26.9,4380.8,4.346455990001786,0.724,0.66,1.38,False,False,False,False,False,False,False,False,False,False,True,False,0,Kerala,Idukki
437.8,2.68,-0.99888987496197,31.6,1710.4,13.579761378700839,0.778,0.57,1.81,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
69.3,2.79,0.744311546231154,34.5,1151.2,11.443014705882351,0.415,1.89,3.26,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Supaul
2104.1,25.79,-0.9916711623830904,20.0,1357.9,9.932094107963508,0.724,4.36,20.48,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Chamoli
2547.1,65.0,0.9999984769132877,21.2,1291.6,9.231963207818339,0.606,6.9,7.81,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
63.3,1.19,0.19080899537654492,31.3,903.8,20.205618649133296,0.648,0.93,4.04,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
116.8,3.0,0.8796485728666165,34.9,361.0,40.804989154013015,0.539,3.17,9.4,True,False,False,False,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
589.1,9.61,-0.273959218692432,23.5,2364.9,3.651466590936752,0.383,2.62,1.02,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Morigaon
681.2,19.47,-0.19936793441719708,30.3,2175.1,8.936442354182235,0.671,0.62,4.13,False,False,False,False,False,False,False,False,False,True,False,False,0,Kerala,Wayanad
702.4,22.63,0.2689198206152657,27.0,3148.9,2.2604573855766565,0.272,7.78,4.45,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
115.1,2.54,-0.23344536385590534,33.0,1025.8,11.343933203055604,0.387,10.75,1.15,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Gorakhpur
336.8,1.52,-0.3616245700820923,27.1,619.0,20.353268428372743,0.54,1.36,8.72,False,False,False,False,False,False,False,False,True,False,False,False,0,Andhra Pradesh,East Godavari
539.4,2.99,-0.42419942274539035,29.0,1313.3,18.32378122125522,0.893,0.23,0.54,True,False,False,False,False,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
2127.6,25.05,-0.8995577789551803,22.1,2076.8,5.3808342521131935,0.53,0.14,1.89,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
42.9,0.98,-0.3616245700820921,32.2,1143.1,17.873059287265704,0.69,2.33,4.12,False,False,False,False,False,False,False,False,False,True,False,False,0,West Bengal,Murshidabad
3622.8,21.6,0.8980275757606156,16.0,1582.1,5.497889542833363,0.578,5.77,4.42,False,False,False,False,False,False,True,False,False,False,False,False,0,Uttarakhand,Chamoli
65.8,5.51,-0.37784078681846717,31.4,1148.4,16.42438321050945,0.653,0.47,3.98,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
469.8,1.22,0.7144726796328034,27.6,1283.2,16.082706766917294,0.806,5.2,5.44,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
2623.5,28.52,-0.1633259622416224,17.5,1406.4,9.87453531598513,0.85,2.96,10.57,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Chamoli
1951.0,27.25,-0.8120835268918063,21.0,1692.4,3.831176076768578,0.327,0.5,0.27,True,False,False,False,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
5.0,0.68,0.5764323161697933,29.4,1701.5,9.269608659450457,0.568,3.37,2.21,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Katihar
102.8,0.1,0.6293203910498375,33.1,549.8,18.796398891966764,0.369,0.46,5.21,False,False,False,False,False,False,False,False,False,True,False,False,0,Rajasthan,Jaisalmer
167.0,2.14,0.0993197497436391,34.4,294.8,44.699088145896646,0.513,7.7,17.87,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
2007.5,7.32,-0.9957246981845821,20.2,1654.3,8.463204697030154,0.735,5.14,5.3,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Chamoli
542.5,1.49,0.7083398377245288,28.2,1378.8,11.365431430889908,0.596,1.32,0.6,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
156.3,0.51,0.9218631515885004,33.6,1434.8,15.893666927286944,0.726,2.54,0.52,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
132.7,0.28,0.4648420457246194,33.0,1345.0,12.766089965397926,0.559,0.12,0.1,False,False,False,False,False,False,False,False,False,False,False,True,0,Uttar Pradesh,Ballia
412.1,0.99,0.4756242090702753,31.7,1171.4,18.275994966179013,0.733,6.12,6.77,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
313.5,0.25,-0.804893797355914,28.3,408.5,19.089282202556543,0.343,1.44,8.55,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
267.8,4.43,0.8813034520649923,28.5,301.4,19.73841554559044,0.278,0.3,0.82,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Barmer
1144.9,29.01,-0.9568135840576075,27.1,3210.3,6.696613599975833,0.818,4.14,1.15,False,False,False,False,False,False,False,True,False,False,False,False,1,Karnataka,Kodagu
