elevation_m,slope_deg,aspect_deg,curvature,slope_instability_index,annual_rainfall_mm,monsoon_rainfall_mm,max_daily_rainfall_mm,dist_to_road_km,dist_to_river_km,ndvi,lulc_Agricultural,lulc_Barren,lulc_Barren_Rocky,lulc_Barren_Sandy,lulc_Dense_Forest,lulc_Grassland,lulc_Open_Forest,lulc_Plantation,lulc_Scrubland,lulc_Settlement,lulc_Water_Body,lulc_Wetland,landslide_label,state,district
3085.2,37.43,6.0,1.19,44.5417,1309.5,1079.7,204.8,0.72,20.98,0.42,False,False,False,False,True,False,False,False,False,False,False,False,1,Uttarakhand,Rudraprayag
114.2,1.98,54.7,-0.457,0.90486,1014.2,800.0,77.0,2.81,1.05,0.621,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
561.3,13.41,172.0,-0.517,6.93297,1036.3,728.3,112.7,2.85,1.0,0.606,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Idukki
1495.9,30.15,282.0,0.075,2.26125,1142.1,821.0,103.8,0.52,3.9,0.444,False,False,True,False,False,False,False,False,False,False,False,False,1,Uttarakhand,Rudraprayag
1845.3,35.95,331.7,1.494,53.709300000000006,719.6,579.7,60.8,0.21,1.39,0.405,False,False,False,False,True,False,False,False,False,False,False,False,1,Jammu & Kashmir,Doda
426.5,2.27,123.5,0.185,0.41995,1489.7,1153.9,157.9,0.98,10.21,0.585,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
1198.4,19.39,188.2,2.373,46.01247000000001,3463.6,2822.2,431.4,3.95,5.84,0.832,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Uttara Kannada
95.0,0.24,239.6,0.096,0.023039999999999998,1195.7,1033.0,195.0,0.37,5.88,0.414,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Ballia
57.9,4.54,339.2,-0.415,1.8840999999999999,1466.9,1268.9,108.3,5.96,2.38,0.48,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
124.6,2.23,140.5,0.383,0.85409,710.7,571.2,97.7,1.9,2.48,0.513,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
2754.5,15.93,78.1,-1.424,22.68432,1482.8,1093.8,207.0,0.77,4.65,0.211,False,False,False,False,False,False,True,False,False,False,False,False,1,Himachal Pradesh,Kullu
32.1,6.81,83.4,0.074,0.5039399999999999,1345.9,1119.3,171.1,2.45,0.73,0.415,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Katihar
803.7,22.82,256.7,0.648,14.787360000000001,2426.2,2087.0,334.5,2.43,2.07,0.241,False,False,False,True,False,False,False,False,False,False,False,False,0,Assam,Morigaon
2564.7,22.66,254.7,0.156,3.53496,1285.3,961.3,86.2,4.07,1.99,0.771,False,False,False,False,False,False,True,False,False,False,False,False,0,Himachal Pradesh,Kullu
88.7,5.8,196.8,-0.881,5.1098,221.3,176.6,36.7,1.83,12.58,0.193,False,False,False,True,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
1164.0,9.73,123.1,0.118,1.14814,1953.1,1612.4,163.1,0.71,0.73,0.725,False,False,False,False,True,False,False,False,False,False,False,False,0,Maharashtra,Raigad
460.7,2.31,151.1,-0.162,0.37422,1385.4,1034.7,164.3,0.76,15.37,0.6,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
98.1,2.55,289.3,0.028,0.07139999999999999,909.9,729.9,101.9,2.24,1.21,0.608,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
199.6,0.72,22.7,0.528,0.38016,396.3,319.7,29.5,7.68,0.88,0.294,False,False,False,False,False,False,False,False,False,False,True,False,0,Bihar,Katihar
656.6,21.24,281.0,-1.492,31.69008,3384.1,2399.7,383.7,1.18,0.07,0.263,True,False,False,False,False,False,False,False,False,False,False,False,1,Meghalaya,East Khasi Hills
2323.5,41.12,333.8,2.551,104.89712,1317.4,1147.4,141.4,7.54,2.77,0.642,False,False,False,False,False,False,True,False,False,False,False,False,0,Uttarakhand,Rudraprayag
1554.5,19.08,82.9,-0.442,8.433359999999999,2103.3,1754.0,174.9,0.18,0.57,0.284,True,False,False,False,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
560.8,0.1,185.7,-0.128,0.0128,988.8,792.3,161.5,0.39,13.75,0.612,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Mayurbhanj
505.9,1.23,33.0,0.458,0.5633400000000001,1207.9,1027.8,142.8,6.79,7.25,0.789,False,False,False,False,False,False,False,False,False,True,False,False,0,Odisha,Mayurbhanj
652.6,12.78,175.4,2.426,31.00428,3286.7,2379.5,387.2,3.16,1.44,0.833,True,False,False,False,False,False,False,False,False,False,False,False,1,Kerala,Wayanad
51.5,2.69,282.8,-0.076,0.20443999999999998,1557.7,1218.8,135.8,4.08,1.99,0.394,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
304.8,1.45,90.8,-0.62,0.899,310.0,244.8,33.2,4.86,1.62,0.102,False,False,False,False,False,False,False,False,False,True,False,False,0,Rajasthan,Jaisalmer
2066.2,15.59,184.5,-0.295,4.59905,1914.2,1526.6,151.5,0.68,0.34,0.467,False,False,False,False,True,False,False,False,False,False,False,False,0,Himachal Pradesh,Mandi
546.5,30.76,15.3,0.164,5.04464,2326.8,1818.8,357.1,0.97,5.37,0.165,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Morigaon
98.0,1.2,120.0,-0.057,0.0684,1157.4,1004.0,114.0,1.97,2.98,0.497,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
303.2,0.29,267.3,-0.631,0.18298999999999999,1347.2,1155.9,250.1,2.89,10.78,0.653,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
319.4,1.99,169.6,-0.192,0.38208000000000003,305.0,250.4,45.1,3.31,26.1,0.327,False,False,False,False,False,False,False,False,False,True,False,False,0,Gujarat,Kutch
869.2,23.98,330.3,-1.81,43.403800000000004,3682.1,2646.2,550.0,1.03,1.15,0.212,False,False,False,False,False,False,False,False,False,True,False,False,1,Arunachal Pradesh,Lower Subansiri
459.9,1.98,250.7,-0.289,0.57222,159.4,123.1,20.0,3.23,0.27,0.33,False,False,False,True,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
517.5,0.1,210.1,0.221,0.0221,772.7,568.2,54.8,6.07,6.88,0.344,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
1368.9,23.04,334.5,0.743,17.11872,2675.1,2108.2,377.9,1.64,1.92,0.034,False,False,False,True,False,False,False,False,False,False,False,False,1,Sikkim,North Sikkim
5.0,3.67,153.9,-0.512,1.87904,1232.3,1008.4,209.1,0.3,0.58,0.402,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Katihar
80.8,2.99,282.7,-0.335,1.0016500000000002,957.9,705.9,142.3,0.45,1.1,0.634,True,False,False,False,False,False,False,False,False,False,False,False,1,West Bengal,Murshidabad
154.3,10.74,141.4,-0.889,9.54786,445.2,364.1,44.6,0.66,29.68,0.473,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
1160.9,20.64,254.1,0.392,8.09088,3195.5,2368.1,330.6,0.89,1.44,0.03,False,False,False,True,False,False,False,False,False,False,False,False,1,Assam,Morigaon
506.2,1.73,4.5,0.124,0.21452,1157.4,984.8,99.5,0.76,3.55,0.713,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Mayurbhanj
217.8,4.13,96.6,0.398,1.64374,1072.7,867.7,85.2,0.29,0.5,0.635,False,False,False,False,False,False,False,False,False,False,True,False,0,West Bengal,Murshidabad
451.5,2.48,228.2,-0.033,0.08184000000000001,998.4,840.1,70.8,2.78,2.51,0.542,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
49.7,2.75,117.4,0.346,0.9514999999999999,1463.4,1271.9,187.6,3.22,6.72,0.52,False,True,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
504.4,13.9,292.1,-1.442,20.0438,2422.1,1818.0,354.4,6.75,2.35,0.749,False,False,False,False,False,False,False,False,False,True,False,False,0,Karnataka,Kodagu
442.6,15.0,328.5,0.135,2.0250000000000004,704.8,607.3,73.4,5.43,8.38,0.551,False,False,False,False,False,False,False,False,True,False,False,False,0,Tamil Nadu,Nilgiris
526.0,1.51,298.7,0.093,0.14043,911.2,788.0,120.7,1.11,13.88,0.466,False,False,False,False,False,False,False,False,True,False,False,False,0,Andhra Pradesh,East Godavari
258.3,7.53,240.5,-0.13,0.9789000000000001,1015.1,876.6,112.6,0.54,3.44,0.086,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
2783.3,16.18,324.1,1.077,17.42586,1228.9,1049.7,144.8,14.48,3.02,0.405,False,False,False,False,True,False,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
522.3,8.5,342.5,0.595,5.0575,900.8,680.5,135.7,0.99,10.97,0.678,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Koraput
2100.0,15.28,130.3,0.72,11.0016,1673.0,1393.6,204.4,1.26,0.83,0.799,False,False,False,False,False,False,True,False,False,False,False,False,0,Uttarakhand,Chamoli
200.7,0.31,200.4,-0.385,0.11935,1554.1,1184.6,248.6,0.19,11.64,0.282,False,False,False,False,False,False,False,False,False,True,False,False,0,West Bengal,Murshidabad
174.6,15.07,102.2,0.938,14.13566,3293.7,2577.9,252.1,4.87,3.42,0.92,False,False,False,False,False,False,False,False,False,True,False,False,0,Karnataka,Kodagu
132.8,0.82,226.9,0.456,0.37392,1010.7,718.1,95.2,6.01,2.08,0.206,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
1371.4,19.92,176.6,0.294,5.85648,3013.2,2445.0,433.7,10.43,0.36,0.659,False,False,False,False,False,False,False,False,False,True,False,False,0,Karnataka,Uttara Kannada
160.8,0.37,111.2,0.323,0.11951,483.4,385.5,74.7,0.49,2.14,0.426,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
3210.9,61.88,268.3,2.14,132.4232,1494.8,1242.7,104.9,1.92,3.45,0.8,False,False,False,False,False,True,False,False,False,False,False,False,1,Uttarakhand,Chamoli
578.9,7.94,163.8,0.555,4.406700000000001,1645.4,1224.1,106.5,3.75,2.32,0.665,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Mayurbhanj
28.8,2.81,219.7,-0.015,0.04215,1462.2,1089.7,110.1,6.33,4.51,0.454,False,False,False,False,False,False,False,False,False,True,False,False,0,West Bengal,Murshidabad
1090.6,32.62,286.7,-6.081,198.36222,1408.1,1226.5,162.7,4.78,22.2,0.766,False,False,False,False,False,False,True,False,False,False,False,False,0,Himachal Pradesh,Mandi
1173.0,34.6,311.8,0.272,9.411200000000001,3025.3,2122.9,425.4,3.05,2.69,0.237,True,False,False,False,False,False,False,False,False,False,False,False,1,Arunachal Pradesh,Lower Subansiri
102.1,1.39,133.5,0.313,0.43506999999999996,329.0,261.2,23.4,0.3,4.9,0.432,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
532.9,0.25,264.0,-0.131,0.03275,1003.7,749.3,136.5,1.29,1.37,0.145,True,False,False,False,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
219.2,9.34,146.9,-0.065,0.6071,500.1,429.7,56.0,3.53,8.97,0.166,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
297.0,2.21,317.7,-0.179,0.39559,460.9,347.9,37.6,0.32,12.62,0.396,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
1742.8,55.0,80.7,0.807,44.385000000000005,2512.1,2143.7,307.6,3.21,1.12,0.322,False,False,False,True,False,False,False,False,False,False,False,False,1,Assam,Morigaon
98.5,0.62,301.9,0.268,0.16616,1485.5,1144.9,159.7,1.51,0.42,0.416,False,False,False,False,False,False,False,False,False,False,True,False,0,West Bengal,Murshidabad
363.0,0.14,329.8,-0.465,0.0651,1171.2,833.2,161.5,0.68,4.13,0.754,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
8.9,1.45,124.9,0.689,0.9990499999999999,384.8,307.3,67.0,2.85,1.46,0.616,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
197.1,10.55,129.1,-0.582,6.1401,997.9,756.0,73.5,2.27,5.01,0.2,False,False,False,False,False,False,False,False,False,True,False,False,0,West Bengal,Murshidabad
143.4,0.24,247.7,-0.011,0.0026399999999999996,1366.4,1118.7,151.2,5.47,2.25,0.356,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
1338.2,17.86,143.8,-0.57,10.1802,2370.9,1815.3,203.4,1.11,0.27,0.74,False,False,False,False,True,False,False,False,False,False,False,False,0,Maharashtra,Raigad
613.4,44.62,241.6,0.278,12.40436,3498.7,2858.3,550.0,3.33,0.78,0.767,False,False,False,False,False,False,False,True,False,False,False,False,1,Karnataka,Kodagu
756.0,29.18,327.2,-0.015,0.4377,2492.9,2167.9,300.5,2.68,0.54,0.239,True,False,False,False,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
94.5,3.81,296.7,-0.149,0.56769,1182.5,907.8,115.5,1.29,1.39,0.423,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
1440.4,27.97,41.0,0.803,22.45991,3331.9,2524.3,364.7,6.83,6.69,0.687,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Idukki
170.2,40.79,223.8,0.635,25.90165,2715.0,2327.3,327.2,3.2,1.43,0.764,False,False,False,False,True,False,False,False,False,False,False,False,1,Karnataka,Uttara Kannada
1045.1,13.42,95.3,0.572,7.676239999999999,3483.3,2552.2,210.8,0.98,0.18,0.02,True,False,False,False,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
339.4,1.03,91.2,0.464,0.47792,1562.4,1217.5,222.9,8.2,4.3,0.726,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
2295.8,18.0,176.2,-0.401,7.218,1488.4,1129.1,181.7,7.0,25.36,0.353,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttarakhand,Chamoli
62.4,0.55,221.8,0.164,0.09020000000000002,878.5,757.1,142.4,3.88,11.51,0.343,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
336.2,2.18,346.2,-0.561,1.2229800000000002,638.2,511.6,98.5,5.43,4.33,0.716,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
388.9,7.96,171.4,0.839,6.67844,3294.5,2823.2,316.3,4.27,1.41,0.689,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Kodagu
959.5,14.34,9.2,-0.46,6.5964,2962.7,2247.0,278.8,0.04,0.23,0.204,False,False,False,False,False,False,False,False,True,False,False,False,1,Assam,Dhemaji
460.6,2.17,251.8,0.167,0.36239,867.7,674.9,135.3,0.97,5.89,0.431,True,False,False,False,False,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
1949.6,11.9,132.1,-2.61,31.059,2739.5,2011.5,251.5,1.32,1.74,0.632,False,False,False,False,False,False,False,False,False,True,False,False,0,Kerala,Wayanad
364.8,0.83,63.8,-0.438,0.36354,1251.4,898.5,174.9,6.47,15.78,0.627,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
626.5,1.38,73.3,0.058,0.08004,1304.5,1017.4,148.7,2.11,31.26,0.806,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
889.0,18.29,272.6,-0.476,8.70604,1854.4,1510.7,276.5,0.76,2.1,0.733,False,False,False,False,True,False,False,False,False,False,False,False,0,Maharashtra,Raigad
244.7,6.97,73.9,-0.369,2.57193,1169.1,870.9,177.2,0.16,4.41,0.756,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
1374.5,36.81,254.0,-3.599,132.47919000000002,1447.1,1190.3,200.1,5.38,0.48,0.601,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttarakhand,Rudraprayag
80.0,22.34,243.7,0.816,18.22944,3173.9,2636.9,260.1,4.28,1.7,0.237,False,False,False,True,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
181.8,2.88,147.2,-0.423,1.21824,1031.0,875.2,128.0,1.4,3.0,0.501,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
200.6,2.93,23.8,-1.213,3.5540900000000004,2135.4,1714.3,361.8,6.66,0.08,0.787,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
1191.7,9.52,263.0,0.527,5.01704,1633.3,1225.1,222.5,2.77,7.08,0.782,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Idukki
289.7,17.75,106.1,-2.135,37.896249999999995,3503.4,2999.8,366.7,2.53,0.99,0.302,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Morigaon
2130.0,29.6,90.9,1.986,58.7856,1158.3,934.7,198.1,8.81,5.8,0.729,False,False,False,False,False,True,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
36.6,1.22,38.4,-0.186,0.22691999999999998,693.2,577.8,95.7,1.53,2.53,0.374,False,True,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
818.7,18.95,292.7,-0.694,13.151299999999999,2713.9,2087.8,173.1,1.33,1.84,0.263,True,False,False,False,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
415.5,1.25,81.3,-0.554,0.6925000000000001,763.4,554.2,82.2,0.32,6.06,0.849,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
1385.4,25.59,268.0,0.779,19.93461,1214.1,964.1,134.3,2.4,7.45,0.439,False,False,False,False,False,True,False,False,False,False,False,False,0,Himachal Pradesh,Mandi
80.0,11.8,297.7,1.953,23.0454,2753.4,2230.1,343.4,1.57,0.61,0.6,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
293.1,0.6,121.8,-0.273,0.1638,443.6,358.6,50.3,1.45,6.96,0.316,False,False,False,False,False,False,False,False,False,True,False,False,0,Rajasthan,Barmer
1042.8,45.49,162.1,-0.841,38.25709,1953.2,1605.8,272.9,3.58,0.36,0.589,False,False,False,False,False,False,False,False,True,False,False,False,1,Meghalaya,East Khasi Hills
191.9,0.98,39.8,-0.255,0.2499,1221.9,1066.2,142.1,0.96,4.08,0.497,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
1999.0,41.28,359.7,1.076,44.417280000000005,1850.5,1408.3,214.5,6.9,13.0,0.842,False,False,False,False,False,True,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
657.9,37.47,330.9,0.312,11.69064,3599.0,3090.9,550.0,5.07,4.05,0.441,False,False,False,False,False,False,False,False,False,False,True,False,1,Kerala,Idukki
995.9,14.35,174.6,0.312,4.4772,2938.9,2488.1,462.8,16.1,0.13,0.735,False,False,False,False,True,False,False,False,False,False,False,False,0,Maharashtra,Raigad
175.8,0.4,174.2,0.342,0.1368,766.4,573.7,82.0,0.57,0.52,0.576,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
578.1,4.75,126.2,0.801,3.8047500000000003,2452.6,1895.3,202.6,5.14,1.7,0.778,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Kodagu
418.1,3.6,351.5,-0.177,0.6372,1284.4,1103.4,110.6,1.73,2.29,0.224,False,False,False,False,False,False,False,False,False,True,False,False,0,Andhra Pradesh,East Godavari
700.7,28.16,323.0,0.738,20.78208,2752.0,2234.2,183.2,2.23,0.15,0.321,False,False,False,False,False,False,False,False,False,True,False,False,1,Meghalaya,East Khasi Hills
2667.1,44.01,132.5,1.691,74.42090999999999,1352.7,1158.5,136.9,0.12,7.54,0.78,False,False,False,False,True,False,False,False,False,False,False,False,1,Uttarakhand,Rudraprayag
312.2,3.9,250.5,-0.244,0.9516,1058.2,857.4,112.1,0.13,10.64,0.169,False,False,False,False,False,False,False,False,False,True,False,False,0,Andhra Pradesh,East Godavari
694.5,29.38,304.3,-1.101,32.34738,2566.1,1862.6,256.9,4.92,0.42,0.609,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Wayanad
397.1,6.3,143.1,-0.119,0.7496999999999999,1177.0,1017.4,181.4,0.28,0.73,0.336,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
395.2,10.83,128.7,-2.024,21.91992,2413.5,1813.9,171.5,2.3,0.11,0.803,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
422.6,0.9,294.5,-0.648,0.5832,602.1,430.9,50.8,1.68,1.03,0.237,False,False,False,False,False,False,False,False,True,False,False,False,0,Andhra Pradesh,East Godavari
165.4,0.33,239.3,0.229,0.07557000000000001,775.8,559.2,100.3,0.89,1.74,0.517,False,True,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
